gene_name,name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name
CKS2,row_189,5.346485350120576e-06,0.0005140851298192861,21.737442908657034,1,225.97534048049383,0.6985877113911882,CKS2
SH2D1B,row_2803,5.470748753294035e-06,0.0005193748816418388,21.68911664932309,1,225.97534048049383,-3.743583765295885,SH2D1B
PMPCB,row_4530,5.663554676213797e-06,0.0005309582508950435,21.616290782226542,1,225.97534048049383,-0.4420594214200955,PMPCB
UBC,row_630,5.999711914697988e-06,0.0005555288809905545,21.495124066563058,1,225.97534048049383,0.5401900924422492,UBC
ARID3A,row_2172,6.179884523603794e-06,0.0005652333405735178,21.432980374245265,1,225.97534048049383,-0.6867975028192232,ARID3A
OGA,row_1615,6.423207893434272e-06,0.0005804103518163498,21.35190498978282,1,225.97534048049383,-0.5130401280905325,OGA
IFNG,row_338,6.8175934014444524e-06,0.0006033761055057909,21.2268784743958,1,225.97534048049383,-5.429765478769086,IFNG
MT1E,row_964,6.838262529065631e-06,0.0006033761055057909,21.220529500061293,1,225.97534048049383,-3.0732307003710395,MT1E
FASLG,row_5115,7.277621593229155e-06,0.0006346763017351007,21.08997934454997,1,225.97534048049383,-3.582319845414695,FASLG
IL2RB,row_633,8.033768925372179e-06,0.0006925662866700155,20.882946525721927,1,225.97534048049383,-3.990527770852926,IL2RB
SORL1,row_5640,8.558216406539458e-06,0.0007293934437391583,20.750632335096242,1,225.97534048049383,-0.7970070220508504,SORL1
TRDC,row_1150,8.814512761674702e-06,0.0007427960192422501,20.688928276384722,1,225.97534048049383,-3.387623851746693,TRDC
CD247,row_891,9.614412636297117e-06,0.0008012010530247597,20.50741789403201,1,225.97534048049383,-3.1080708512452415,CD247
KLRB1,row_151,1.044021965205724e-05,0.0008604576636310912,20.335412257451203,1,225.97534048049383,-3.8275452885629284,KLRB1
TC2N,row_2575,1.0647611917584522e-05,0.0008680118411074338,20.29437960292648,1,225.97534048049383,-4.265400465464407,TC2N
ICAM4,row_6873,1.121103424639121e-05,0.0009041156650315491,20.186865033134676,1,225.97534048049383,-0.7420866998343921,ICAM4
BCL2,row_1595,1.1428350407594144e-05,0.0009118364686910222,20.14685145768334,1,225.97534048049383,1.1026753131048654,BCL2
XCL2,row_689,1.2314898650353287e-05,0.0009722288408173647,19.991228720868314,1,225.97534048049383,-3.6631124824567878,XCL2
TGFBR3,row_2467,1.2792556599794882e-05,0.0009891152010150681,19.91202140388257,1,225.97534048049383,-3.325652541042622,TGFBR3
DENND2D,row_2585,1.2692337607334656e-05,0.0009891152010150681,19.92838899592982,1,225.97534048049383,-1.055025759516037,DENND2D
DLK1,row_5336,1.2935908482138416e-05,0.0009899929960820214,19.888833744095514,1,225.97534048049383,-38.51158109587203,DLK1
SPRY1,row_1785,1.3440089824164005e-05,0.0010181886230427276,19.80929893010766,1,225.97534048049383,-2.214984380480303,SPRY1
AC010890.1,row_4564,1.3611556431914382e-05,0.0010208667323935786,19.782936990355953,1,225.97534048049383,1.9644936289254118,AC010890.1
IKZF3,row_4109,1.5045705526555344e-05,0.0010746932518968103,19.574777954647388,1,225.97534048049383,-3.0854264121202415,IKZF3
MYC,row_1153,1.4970819666001365e-05,0.0010746932518968103,19.585140069843074,1,225.97534048049383,-1.1268667531716612,MYC
QARS,row_6080,1.49932150400884e-05,0.0010746932518968103,19.582035682182486,1,225.97534048049383,-0.5738575449170887,QARS
ATP5F1A,row_998,1.4887449843321174e-05,0.0010746932518968103,19.596738064930683,1,225.97534048049383,-0.38570225919209244,ATP5F1A
RAP1B,row_1365,1.5019755804467461e-05,0.0010746932518968103,19.578362746667317,1,225.97534048049383,-0.3010749162700204,RAP1B
FKBP11,row_3607,1.5415188375221452e-05,0.001090697290699631,19.524404753827636,1,225.97534048049383,-1.5725125396958648,FKBP11
RASGRP1,row_4698,1.7149624358228348e-05,0.0012020764737075945,19.30320642736184,1,225.97534048049383,-3.9833820640074213,RASGRP1
PRF1,row_933,1.7824560135532762e-05,0.001237816676078664,19.223200413746778,1,225.97534048049383,-4.474479760674553,PRF1
SMPDL3A,row_3005,1.8156517737101855e-05,0.0012493016791583847,19.18496954525235,1,225.97534048049383,-3.2105933103143545,SMPDL3A
PER1,row_606,1.8677912910262187e-05,0.001273494062063331,19.12632823087888,1,225.97534048049383,0.7771990771804186,PER1
SH3RF1,row_1820,1.9290057649851123e-05,0.0013033822736385893,19.059560730212354,1,225.97534048049383,1.1194701664396296,SH3RF1
NCR1,row_7315,1.9962462842479888e-05,0.0013367720653446353,18.988650534268356,1,225.97534048049383,-3.905669951963374,NCR1
PLP2,row_952,2.113099856429607e-05,0.0014024999047099161,18.87099003713683,1,225.97534048049383,-0.4610503562497798,PLP2
MATK,row_693,2.132350097864187e-05,0.0014028619064895965,18.85224128465112,1,225.97534048049383,-1.1517066206592703,MATK
ACAP1,row_3250,2.333951432436156e-05,0.0015221422385453193,18.66559719823562,1,225.97534048049383,-0.5029401793023156,ACAP1
IL12RB2,row_4207,2.3622373477851573e-05,0.001527308630033507,18.640725176919638,1,225.97534048049383,-3.3591802437570846,IL12RB2
NLRP12,row_3522,2.4202754939192252e-05,0.0015514586499482212,18.590623090770105,1,225.97534048049383,-2.0516683633858475,NLRP12
PYGL,row_1198,2.4724192424096364e-05,0.0015714529083112095,18.54663684276272,1,225.97534048049383,-0.857886051799922,PYGL
ABL2,row_3143,2.5170705478021316e-05,0.0015746203490839322,18.509711602209162,1,225.97534048049383,-1.1934213982568116,ABL2
TSC22D3,row_486,2.5193925585342916e-05,0.0015746203490839322,18.5078095684989,1,225.97534048049383,0.5221435822851801,TSC22D3
TNFSF14,row_917,2.593337012202783e-05,0.0016074402968199069,18.44815045654072,1,225.97534048049383,-1.7001217232816406,TNFSF14
EIF5B,row_6698,2.647655345247627e-05,0.0016276569745374756,18.405413939939617,1,225.97534048049383,-0.43134066618203504,EIF5B
RORA,row_3002,2.6935954758912666e-05,0.0016351930763843995,18.369957005190123,1,225.97534048049383,-2.7206751402976033,RORA
CCDC151,row_3507,2.7035192196222073e-05,0.0016351930763843995,18.36237829482145,1,225.97534048049383,-1.3887965947735719,CCDC151
PTGIR,row_1547,2.7343621089756976e-05,0.0016406172653854185,18.339002439751102,1,225.97534048049383,-1.2321033140280393,PTGIR
TIGIT,row_4111,2.9981965562727924e-05,0.001776126628096956,18.149319721455395,1,225.97534048049383,-3.380770681322073,TIGIT
PTGDR,row_4399,3.0075744235775122e-05,0.001776126628096956,18.142892889381805,1,225.97534048049383,-3.259586507603744,PTGDR
AP002884.1,row_2206,3.107932145744814e-05,0.0018210539916473521,18.075360214674372,1,225.97534048049383,-2.1341576192742933,AP002884.1
EIF2A,row_4630,3.1757133752958403e-05,0.0018463449856371164,18.030987849024076,1,225.97534048049383,-0.3333553493903763,EIF2A
GLRX,row_495,3.2554691265995055e-05,0.0018781552653458686,17.979989522453597,1,225.97534048049383,-0.40662591722233205,GLRX
GZMM,row_842,3.291453405942968e-05,0.001884419888898646,17.957393200796293,1,225.97534048049383,-2.9134777698496315,GZMM
AC011611.4,row_5840,3.507344306873578e-05,0.0019791827238606046,17.826870054674327,1,225.97534048049383,-33.31386435139749,AC011611.4
RAB3A,row_2706,3.5097506969794724e-05,0.0019791827238606046,17.825461546579515,1,225.97534048049383,0.8060530367189249,RAB3A
LY9,row_1044,3.6196658157037256e-05,0.002025932359535667,17.76214813433399,1,225.97534048049383,1.0443581995418918,LY9
DMXL2,row_2187,3.781969782969972e-05,0.0021010943238722064,17.672134430211223,1,225.97534048049383,-0.7932577075960968,DMXL2
SNHG19,row_557,3.977142916594648e-05,0.002193277343710284,17.568939443759064,1,225.97534048049383,-1.2813063477404023,SNHG19
LCK,row_2064,4.041460271988709e-05,0.002212478251088709,17.53605420815234,1,225.97534048049383,-2.2385676348833226,LCK
LINC00685,row_2943,4.274441497814157e-05,0.0023230660314207375,17.421219543523687,1,225.97534048049383,-2.079383012858742,LINC00685
ZNF281,row_3576,4.322079104461295e-05,0.002325691889993681,17.398521974964137,1,225.97534048049383,-0.7768207498386126,ZNF281
ATP5F1B,row_1052,4.341291527988205e-05,0.002325691889993681,17.389439644526202,1,225.97534048049383,-0.2717187334352742,ATP5F1B
CTDNEP1,row_2630,4.411342305095412e-05,0.0023464586729230914,17.356666077266915,1,225.97534048049383,-0.5518439732222152,CTDNEP1
PDLIM7,row_1661,4.565763020171316e-05,0.0024092669740172004,17.28624519257064,1,225.97534048049383,-1.2442005360296997,PDLIM7
TIGD3,row_5881,4.593669030459462e-05,0.0024092669740172004,17.273777141130463,1,225.97534048049383,1.5692495477451542,TIGD3
AZU1,row_1903,4.974951454697281e-05,0.0025911205493215003,17.11072084719342,1,225.97534048049383,-4.268863541641237,AZU1
EIF4B,row_3832,5.171695993647436e-05,0.0026750151691279844,17.031473034260262,1,225.97534048049383,-0.3320062356439593,EIF4B
ZFP91,row_4984,5.324953896306418e-05,0.0027354215220752147,16.97183133636469,1,225.97534048049383,-0.6672217857025029,ZFP91
XCL1,row_391,5.402561976279759e-05,0.002756409171571306,16.942290018645394,1,225.97534048049383,-4.228923949667557,XCL1
TXK,row_3864,5.454362278790316e-05,0.0027640349385761737,16.922810852051555,1,225.97534048049383,-2.520652443251903,TXK
NINJ2,row_3414,5.776943585941679e-05,0.0028884717929708397,16.805573476961744,1,225.97534048049383,-0.7160244302031006,NINJ2
BHLHE40,row_199,5.7565139460117596e-05,0.0028884717929708397,16.812799094084493,1,225.97534048049383,0.7352439408452887,BHLHE40
ACP2,row_6179,5.8895764822021414e-05,0.002925286332219607,16.766196632846913,1,225.97534048049383,-0.969405255084357,ACP2
HNRNPC,row_5025,5.9569726370957765e-05,0.0029392957090933107,16.742998255411372,1,225.97534048049383,-0.23936454385959216,HNRNPC
CLEC9A,row_775,6.045622299031505e-05,0.0029635403426625027,16.712886266338362,1,225.97534048049383,1.0968263789419008,CLEC9A
TRG-AS1,row_5465,6.09203699611901e-05,0.002966901134473544,16.69729850985347,1,225.97534048049383,-1.5644143921987634,TRG-AS1
ALDH2,row_867,6.219964215047875e-05,0.0030096601040554235,16.654951412288465,1,225.97534048049383,-0.36168304349716857,ALDH2
MYO1G,row_4779,6.54629400746093e-05,0.003147256734356216,16.55080594823973,1,225.97534048049383,-0.4643670162651754,MYO1G
AL049840.1,row_5695,6.660835862871003e-05,0.0031819279599702246,16.515495090729328,1,225.97534048049383,-4.720879429266998,AL049840.1
TMEM91,row_5485,6.898543721501779e-05,0.0032746251842571735,16.4441395221985,1,225.97534048049383,-1.1762315971847817,TMEM91
NUP210,row_4052,7.070793802374235e-05,0.003335280095459545,16.39397457886707,1,225.97534048049383,-0.7035733395313619,NUP210
MYCBP2,row_1672,7.152639507947646e-05,0.0033527997693504593,16.370571192289958,1,225.97534048049383,-0.3660456767847936,MYCBP2
TUBB3,row_5644,7.341389187767837e-05,0.0034199017955440234,16.31761858001685,1,225.97534048049383,4.41142353379442,TUBB3
RXRA,row_6030,7.507027792652894e-05,0.003471058301050181,16.27227512602616,1,225.97534048049383,-0.7270042698782534,RXRA
RETN,row_157,7.68526098694506e-05,0.003471058301050181,16.224603750823697,1,225.97534048049383,-0.6835604089307227,RETN
TBC1D10C,row_4320,7.626536674159177e-05,0.003471058301050181,16.240185526068363,1,225.97534048049383,-0.5822707544326701,TBC1D10C
PRKCB,row_4978,7.690931007379512e-05,0.003471058301050181,16.223105679056648,1,225.97534048049383,-0.45779358354629396,PRKCB
AL139246.5,row_1931,7.683522089078696e-05,0.003471058301050181,16.22506340835153,1,225.97534048049383,0.8395782495723932,AL139246.5
ELAVL4,row_3161,7.72888981700507e-05,0.003471058301050181,16.213105374972155,1,225.97534048049383,1.0075345978807793,ELAVL4
CXCR6,row_6202,7.807398917640788e-05,0.003485445945375352,16.192579178649627,1,225.97534048049383,-4.398662340322668,CXCR6
PTGER4,row_174,7.879948199624144e-05,0.003497018431785863,16.173796471336455,1,225.97534048049383,0.7639019245400023,PTGER4
MCF2L2,row_2637,8.068878523312694e-05,0.003559799348520306,16.125694652353683,1,225.97534048049383,1.4811075010949613,MCF2L2
TSNAX,row_2727,8.136573398377371e-05,0.00356867254314797,16.108737033102585,1,225.97534048049383,-0.7545472977799123,TSNAX
ARRDC2,row_787,8.18681770449811e-05,0.0035698333013799897,16.096243077072163,1,225.97534048049383,0.7622392352371584,ARRDC2
CDKN1B,row_1201,8.420544469294012e-05,0.0036295450298681085,16.03912800499675,1,225.97534048049383,0.5020032032079933,CDKN1B
LINC00861,row_3820,8.570509927353772e-05,0.003652205934951892,16.003322302068568,1,225.97534048049383,-2.88869375878605,LINC00861
ARHGEF3,row_6849,8.568949463336004e-05,0.003652205934951892,16.003691595485357,1,225.97534048049383,-1.0910699674334368,ARHGEF3
HIPK2,row_2284,9.190999126614298e-05,0.0038944911553450414,15.861637090184178,1,225.97534048049383,-0.8514797051581142,HIPK2
GBP2,row_2792,9.846423544053756e-05,0.00414877396519119,15.722148399865137,1,225.97534048049383,-1.4554598072238356,GBP2
CD93,row_1841,0.00010059234115220282,0.004214762897438665,15.678877278015092,1,225.97534048049383,-0.5201483186911889,CD93
ADAMTSL4,row_5124,0.0001015873080593812,0.0042308739804975,15.658964137628843,1,225.97534048049383,-0.7850883895140865,ADAMTSL4
CCND1,row_2297,0.0001031336431086658,0.004250012765466997,15.62840545012029,1,225.97534048049383,1.433918454748867,CCND1
SLA,row_1702,0.00010540364565876817,0.004296344252395442,15.584377688955017,1,225.97534048049383,-0.4827160344953073,SLA
TRIB1,row_454,0.00010498124327074318,0.004296344252395442,15.59249705670044,1,225.97534048049383,0.7127398781350612,TRIB1
LILRA2,row_1414,0.0001091558906554199,0.00442523881035486,15.513669124305851,1,225.97534048049383,-0.41010193662472355,LILRA2
FAM217B,row_6785,0.00011020726260588003,0.004443841234108066,15.494298802432862,1,225.97534048049383,-0.7975985401492954,FAM217B
PLD3,row_2713,0.00011254745623916557,0.004493593430635814,15.451848293791992,1,225.97534048049383,-0.4568639520220374,PLD3
CCL17,row_2229,0.00011263940866127107,0.004493593430635814,15.450198644403534,1,225.97534048049383,3.360174169981438,CCL17
S1PR5,row_4094,0.00011972566026723699,0.0047012693822213476,15.327015395320666,1,225.97534048049383,-3.235629400324344,S1PR5
TMEM173,row_1799,0.00011937621310915707,0.0047012693822213476,15.332914438228281,1,225.97534048049383,-0.5550908992312653,TMEM173
CYP51A1,row_555,0.00011886154879056406,0.0047012693822213476,15.34163451671468,1,225.97534048049383,1.1557396629810066,CYP51A1
PRH1,row_3653,0.00012275823639083786,0.004786939762028953,15.276544238409643,1,225.97534048049383,-1.2479735760559025,PRH1
OLA1,row_3113,0.0001231839165428784,0.004786939762028953,15.26956111178045,1,225.97534048049383,-0.3018107506040315,OLA1
DNASE2,row_1540,0.00012789569439026767,0.004944421174881482,15.193862208454982,1,225.97534048049383,-1.20288796411155,DNASE2
BATF,row_5219,0.0001288949313328478,0.0049574973589556846,15.178172726961948,1,225.97534048049383,-0.7229891987160239,BATF
PNKD,row_1333,0.00012958962021366124,0.004958786487767649,15.167337679927284,1,225.97534048049383,-0.4300089498430933,PNKD
JUNB,row_163,0.00013776419860490356,0.00524482989612577,15.044092493473885,1,225.97534048049383,0.4759868087974782,JUNB
AC026369.3,row_4494,0.000140774886055573,0.005332382047559582,15.000563409187164,1,225.97534048049383,-1.6528185558278623,AC026369.3
GGPS1,row_1122,0.00014169291166066207,0.005340185112839023,14.98747829107263,1,225.97534048049383,-1.337960997789829,GGPS1
HERPUD1,row_501,0.00014515375167031505,0.005443265687636814,14.938911235173691,1,225.97534048049383,0.503939306822963,HERPUD1
LUC7L3,row_1078,0.00015294920834486354,0.005678807240527111,14.83368844106125,1,225.97534048049383,-0.4116775045152992,LUC7L3
CYTIP,row_211,0.00015280799131313548,0.005678807240527111,14.835545711415657,1,225.97534048049383,0.5635306175409415,CYTIP
TRBC1,row_669,0.0001549566845886564,0.0056969369334064855,14.807473024469212,1,225.97534048049383,-2.4464746429544766,TRBC1
KCTD15,row_4306,0.0001545328413227409,0.0056969369334064855,14.812979116585547,1,225.97534048049383,-1.2512603703967586,KCTD15
APOL6,row_4512,0.00015833559148640985,0.005792765542185726,14.764117330177442,1,225.97534048049383,-0.8383161233333265,APOL6
BIN2,row_2668,0.0001648397971289421,0.006001448924597407,14.683243002055894,1,225.97534048049383,-0.43492218299716123,BIN2
PLTP,row_719,0.00016869270990093818,0.006095539427517549,14.63684984532074,1,225.97534048049383,-1.2130684870264357,PLTP
AKAP2,row_1909,0.00016904962678982003,0.006095539427517549,14.632606771322157,1,225.97534048049383,1.4244813957275198,AKAP2
CD160,row_4486,0.00017325455657603978,0.006137183958671365,14.583291954912903,1,225.97534048049383,-3.2796281523117883,CD160
AC245297.3,row_1899,0.00017347773323177725,0.006137183958671365,14.580708645381927,1,225.97534048049383,-1.407479153286743,AC245297.3
RUBCNL,row_2098,0.00017241892338342905,0.006137183958671365,14.592994664147193,1,225.97534048049383,1.0845092706119954,RUBCNL
AL390728.5,row_1986,0.00017179181031233483,0.006137183958671365,14.600307621686243,1,225.97534048049383,1.4123192027533753,AL390728.5
PDE4D,row_1541,0.00017754553305856456,0.006251603276710019,14.53420548674274,1,225.97534048049383,-0.9384178618458332,PDE4D
S100A6,row_168,0.00017962299421185515,0.006295198395275297,14.510871640533663,1,225.97534048049383,-0.4563362134947049,S100A6
MPO,row_374,0.00018838862842308297,0.006564359697574515,14.415344938822114,1,225.97534048049383,-6.15933391954698,MPO
SAMD3,row_2984,0.00018992880724982264,0.006564359697574515,14.399027631273078,1,225.97534048049383,-2.7024417455969894,SAMD3
CAPG,row_312,0.00018937437064869424,0.006564359697574515,14.404886034609108,1,225.97534048049383,-0.4199498869095521,CAPG
FUT7,row_4187,0.00019452664229154768,0.00660158288319732,14.351103950232407,1,225.97534048049383,-1.265598912650836,FUT7
PAQR8,row_1960,0.00019248840476650538,0.00660158288319732,14.372205163195629,1,225.97534048049383,-0.9376232552334444,PAQR8
