gene_name,name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name
FGD3,row_3535,8.529239901788791e-05,0.004648813146470546,16.490277056744283,1,126.12654786093321,0.7886637256017183,FGD3
RPLP0,row_2719,8.680431763158239e-05,0.004689717476253649,16.452589502252486,1,126.12654786093321,0.49156497667322735,RPLP0
EMP3,row_179,8.867634775153426e-05,0.004749196746101735,16.406843633851373,1,126.12654786093321,0.5247299547831502,EMP3
VAV3,row_4835,9.039303455787685e-05,0.004798236094192353,16.36575249530769,1,126.12654786093321,1.5171569891850838,VAV3
GTF3C1,row_6034,9.199630135375862e-05,0.004801739152862706,16.328089653047403,1,126.12654786093321,1.139247536061017,GTF3C1
STUB1,row_413,9.287732184430846e-05,0.004806986766715091,16.307677694238347,1,126.12654786093321,1.182973079093262,STUB1
FGR,row_203,9.576286729026289e-05,0.00487440908793991,16.242182053066752,1,126.12654786093321,0.721695080282991,FGR
HSPD1,row_040,0.00010077949288352016,0.004976890912580519,16.132973538462867,1,126.12654786093321,-1.1076254778494374,HSPD1
RPL7A,row_3845,0.00010165977266478404,0.004976890912580519,16.11438445167429,1,126.12654786093321,0.372813052676041,RPL7A
MIB2,row_1422,0.00010181657005766285,0.004976890912580519,16.111090579202077,1,126.12654786093321,0.7056599680520749,MIB2
SNRNP70,row_3723,0.00010126934271179873,0.004976890912580519,16.122608887603608,1,126.12654786093321,0.7189972375268733,SNRNP70
SNF8,row_3784,9.895985887013925e-05,0.004976890912580519,16.171930650148916,1,126.12654786093321,0.9370434088825043,SNF8
FNTA,row_1993,0.00010771677274628914,0.005162065644105085,15.990769644809113,1,126.12654786093321,0.7871500580393611,FNTA
RBMS1,row_3192,0.00010644840996146371,0.005162065644105085,16.01605709891881,1,126.12654786093321,0.9241849075050301,RBMS1
GLRX5,row_5493,0.0001081192511916798,0.005162065644105085,15.9828089312623,1,126.12654786093321,1.9359368255268814,GLRX5
APBB1IP,row_1633,0.00010949144571387287,0.005187367801167254,15.95589372134217,1,126.12654786093321,0.7596625408533471,APBB1IP
KRI1,row_1816,0.00011229310678715226,0.005279490417573059,15.901993922550178,1,126.12654786093321,1.1715956261547382,KRI1
RASSF4,row_895,0.00011735883388444469,0.0054688479710524995,15.807935570371205,1,126.12654786093321,1.1756510708227992,RASSF4
WHAMM,row_213,0.00011809657089624655,0.0054688479710524995,15.794584578462507,1,126.12654786093321,1.3539305478822863,WHAMM
CREM,row_071,0.00012537815695281724,0.005677971093179422,15.667201850041021,1,126.12654786093321,-1.3122685583051297,CREM
SH3BGRL3,row_490,0.00012484186018451522,0.005677971093179422,15.676322621455911,1,126.12654786093321,0.4960949401515886,SH3BGRL3
PLEK,row_1224,0.00012795596251168387,0.00571073023992363,15.623910291566583,1,126.12654786093321,0.4758397550020687,PLEK
NBEAL2,row_3574,0.00012714201594943127,0.00571073023992363,15.637482680509246,1,126.12654786093321,1.3863271266319608,NBEAL2
TAF10,row_780,0.00012923379954469312,0.005726265981264495,15.602779566827833,1,126.12654786093321,1.515990516258147,TAF10
PPP3CC,row_205,0.0001304672870821089,0.0057396287224193475,15.582583740808593,1,126.12654786093321,0.9654894629770628,PPP3CC
ABI3,row_2099,0.00013714971840261285,0.005950817141145505,15.476456310121412,1,126.12654786093321,0.7189779644224638,ABI3
AL162258.2,row_4429,0.00013720020036412755,0.005950817141145505,15.475674844369781,1,126.12654786093321,35.60504302946565,AL162258.2
RASGEF1B,row_599,0.0001395778128450842,0.005969859370228289,15.439198138847244,1,126.12654786093321,-1.8258410318001075,RASGEF1B
STK17A,row_356,0.00013888923530713682,0.005969859370228289,15.449696400498487,1,126.12654786093321,0.6317041595640686,STK17A
IGF2R,row_471,0.00014382540056670254,0.006109107876484972,15.375585714012947,1,126.12654786093321,1.231283358303211,IGF2R
WDR1,row_268,0.0001453234252240425,0.0061304587394169704,15.353608039450297,1,126.12654786093321,0.7546364093085809,WDR1
ZFAND3,row_1988,0.00014874279491411247,0.006232019550176999,15.304297359403185,1,126.12654786093321,1.3108959657747972,ZFAND3
CAMK1D,row_2467,0.00015420057727141115,0.006410006606924742,15.227941928629924,1,126.12654786093321,1.421403602727333,CAMK1D
BLVRB,row_4554,0.00015507241182526163,0.006410006606924742,15.216001148934808,1,126.12654786093321,2.5437417403101805,BLVRB
DDX39A,row_740,0.00015849438093205214,0.006464681405036484,15.169787361605012,1,126.12654786093321,0.8923237082513845,DDX39A
HSPH1,row_026,0.0001663768998894672,0.006697485793589729,15.067101494016008,1,126.12654786093321,-1.1613127269093197,HSPH1
SLC5A3,row_180,0.00017342719573838254,0.00686801633294281,14.979385059436089,1,126.12654786093321,-1.4131059503951204,SLC5A3
DAB2,row_3286,0.00017288952658340776,0.00686801633294281,14.985944961933948,1,126.12654786093321,1.5006411717314228,DAB2
ENTPD3-AS1,row_5143,0.00017395852377643744,0.00686801633294281,14.972922912411933,1,126.12654786093321,2.6569639239104226,ENTPD3-AS1
USP10,row_3479,0.000175339952839229,0.006878463500234467,14.956215580418043,1,126.12654786093321,1.2012105379504519,USP10
SLC38A10,row_1361,0.00017807413900123396,0.006894873770754151,14.923540757959305,1,126.12654786093321,1.1734963699896035,SLC38A10
PSD4,row_1292,0.00017836428670201397,0.006894873770754151,14.920103495681909,1,126.12654786093321,1.1933910715555278,PSD4
SNTB1,row_4727,0.0001791167077968281,0.006894873770754151,14.911216428413232,1,126.12654786093321,1.5936801750728105,SNTB1
HES6,row_3580,0.0001850805056528678,0.0070801915174907625,14.842097560473023,1,126.12654786093321,2.1401792289663146,HES6
CDK9,row_2854,0.00019073957436084712,0.007251636040052207,14.77858414084245,1,126.12654786093321,1.2097967986368434,CDK9
SRSF9,row_248,0.00019356132476421143,0.007313768093391277,14.747630925238743,1,126.12654786093321,1.0198600026961406,SRSF9
ARID5B,row_909,0.00019560369341212525,0.007345872851983411,14.725513578448078,1,126.12654786093321,-1.0363868069605853,ARID5B
MEMO1,row_2455,0.0002006868154528743,0.00749109149317729,14.671476242847959,1,126.12654786093321,1.4478196908312957,MEMO1
TMEM140,row_1050,0.00020200519982468339,0.007494879673013403,14.657689319662419,1,126.12654786093321,-1.352720164793393,TMEM140
TENT5A,row_431,0.0002067178641911289,0.007585510166385121,14.609148250274561,1,126.12654786093321,-1.0139900570876386,TENT5A
SRGN,row_1522,0.00020691113946301354,0.007585510166385121,14.607181717300435,1,126.12654786093321,-0.44450067715956826,SRGN
SERPINB1,row_6060,0.0002133927185773548,0.007706072190532155,14.54229842964677,1,126.12654786093321,0.6590354479006998,SERPINB1
POLD4,row_241,0.00021345314101333155,0.007706072190532155,14.541703101740348,1,126.12654786093321,1.1089756704092797,POLD4
HGS,row_4023,0.0002152044839700488,0.007706072190532155,14.524522006143961,1,126.12654786093321,1.2424027024702093,HGS
PCYT2,row_3691,0.00021509370927615506,0.007706072190532155,14.525604490018475,1,126.12654786093321,1.934150206883569,PCYT2
MALAT1,row_246,0.0002186241835388582,0.007783273678704206,14.491382233869828,1,126.12654786093321,-0.5754092444689004,MALAT1
RCOR1,row_2481,0.00022892226677942196,0.008103058856864711,14.39469630355572,1,126.12654786093321,2.3494921388891545,RCOR1
ATP2B1,row_806,0.00023168391247984556,0.00815394981121925,14.369523756013576,1,126.12654786093321,-0.8067981505204612,ATP2B1
TMEM35B,row_1299,0.0002422844814872783,0.008478580235682653,14.275668832862603,1,126.12654786093321,1.560971688251324,TMEM35B
PI4K2A,row_1405,0.00025747869155360236,0.008959385656941451,14.148221144534173,1,126.12654786093321,1.703975030965983,PI4K2A
HMOX2,row_4254,0.0002649479364652851,0.0091674962960095,14.088363084268678,1,126.12654786093321,0.6664758897162197,HMOX2
WDR43,row_1243,0.000267368463562805,0.009199566296554837,14.069334883429354,1,126.12654786093321,1.3488144750190574,WDR43
MYO1G,row_2000,0.0002765399904164952,0.009409998900415436,13.998800842042971,1,126.12654786093321,0.8207153326428441,MYO1G
ZNF683,row_3742,0.00027620839468119404,0.009409998900415436,14.001309037555211,1,126.12654786093321,2.7806991116644673,ZNF683
TXNIP,row_162,0.00028212770942290493,0.009547387705141052,13.956991850976626,1,126.12654786093321,-0.5179398161245979,TXNIP
SPON2,row_125,0.0002862433987896964,0.009633732749430274,13.92673523471869,1,126.12654786093321,0.719951270429384,SPON2
SASH3,row_419,0.0002898058810759795,0.009648186062415989,13.900902721072182,1,126.12654786093321,0.7397662720658242,SASH3
PTPN9,row_5948,0.000289191002857664,0.009648186062415989,13.905338091484694,1,126.12654786093321,1.7828759162056862,PTPN9
HLA-A,row_1335,0.00029160212233636214,0.009655792857363732,13.888000621922423,1,126.12654786093321,-0.4737662823006648,HLA-A
LY6E,row_1775,0.0003006889662724086,0.009903440338351683,13.823953038485477,1,126.12654786093321,0.5557627793045089,LY6E
KMT2E-AS1,row_3033,0.0003054099860249404,0.010005426084721318,13.791454791265114,1,126.12654786093321,1.7323489970111339,KMT2E-AS1
ITGAM,row_4322,0.0003085998071004647,0.010056434983765938,13.769786562134634,1,126.12654786093321,0.7058652218509394,ITGAM
EZR,row_703,0.00031494699493012757,0.01018365192479679,13.727344037871378,1,126.12654786093321,0.761588834348333,EZR
HIST2H2BF,row_2302,0.00031752752259830747,0.010185687560848831,13.7103381902768,1,126.12654786093321,1.565140386673824,HIST2H2BF
PIGX,row_5210,0.00033647379702788586,0.010737523916553103,13.589650318847895,1,126.12654786093321,1.5316638440257413,PIGX
DNAJB6,row_1200,0.0003386044398630263,0.010749818273795769,13.576515321624955,1,126.12654786093321,-0.6884643982942733,DNAJB6
SPEN,row_2730,0.0003483998832007537,0.011004076310940728,13.517196906069058,1,126.12654786093321,1.1424353197049357,SPEN
KLRC1,row_674,0.000353526795541929,0.011078659522567966,13.486826648893793,1,126.12654786093321,-0.4298752373974325,KLRC1
ATF6B,row_4871,0.0003543588124607711,0.011078659522567966,13.481940578771011,1,126.12654786093321,0.7851475583577071,ATF6B
TRAPPC5,row_901,0.0003646461092625363,0.011342703974484652,13.4224796214087,1,126.12654786093321,1.718118971652311,TRAPPC5
NMUR1,row_2898,0.0003681554891748837,0.011357106110874265,13.402587295466999,1,126.12654786093321,1.3636907148704003,NMUR1
COQ7,row_5097,0.0003687970810480359,0.011357106110874265,13.398971532401776,1,126.12654786093321,1.4520297465327507,COQ7
VASP,row_1019,0.0003749245438490909,0.011488359530181845,13.36476038459487,1,126.12654786093321,0.7684416687813799,VASP
ACTRT3,row_2102,0.0003792456507744407,0.011563237441187032,13.340976914458565,1,126.12654786093321,-3.15908987311438,ACTRT3
AGTRAP,row_1070,0.0003946977713682946,0.011975091496834121,13.258141062360922,1,126.12654786093321,0.7733570612740776,AGTRAP
DNAJA4,row_074,0.0004055222127238818,0.012243192687090138,13.20206717985824,1,126.12654786093321,-1.8134377647888968,DNAJA4
FAM50A,row_1709,0.0004130413520412886,0.01239306181859101,13.164010375981091,1,126.12654786093321,1.0496184017088157,FAM50A
FCHSD2,row_5020,0.0004145105917567378,0.01239306181859101,13.156656957243458,1,126.12654786093321,2.0871461299370258,FCHSD2
EPC1,row_4542,0.0004175447326500889,0.012423468639574385,13.141555425392843,1,126.12654786093321,0.5243992349418789,EPC1
BCL2L1,row_851,0.0004208682635667738,0.012462152092825769,13.125141932355996,1,126.12654786093321,1.0287398791097422,BCL2L1
SH2D3C,row_2799,0.00042398056420172035,0.012494240645542562,13.109891485775199,1,126.12654786093321,1.181519498277593,SH2D3C
CEBPZOS,row_4144,0.0004326810466614642,0.0126899169827998,13.06785910540994,1,126.12654786093321,1.1577448023482362,CEBPZOS
ZFAND2A,row_031,0.00043585224764852666,0.012722341200318841,13.052753734686982,1,126.12654786093321,-1.5863371898958385,ZFAND2A
U2AF2,row_2819,0.0004466706302188502,0.012976624582631595,13.002056366405677,1,126.12654786093321,0.9052284382216486,U2AF2
AL118516.1,row_368,0.00046516269705354724,0.013450408690858204,12.918241918565823,1,126.12654786093321,1.3158731155877896,AL118516.1
ARPC1B,row_139,0.00047318700290945184,0.01361849883607156,12.88292828116527,1,126.12654786093321,0.7577002592387618,ARPC1B
CLSTN1,row_4735,0.0004771486366122972,0.013668643966954134,12.865719258236485,1,126.12654786093321,1.3629679972517827,CLSTN1
TPD52,row_2319,0.0004793690696785218,0.013668676389583407,12.856137745678765,1,126.12654786093321,1.5900420240417514,TPD52
ATP5F1E,row_701,0.0005054568462595059,0.01418645987173417,12.746851300234454,1,126.12654786093321,0.31612669188497117,ATP5F1E
FAM173A,row_2908,0.000501504113956858,0.01418645987173417,12.763033497826274,1,126.12654786093321,0.964072440622246,FAM173A
UBN1,row_1194,0.0005042890542401683,0.01418645987173417,12.751618628194203,1,126.12654786093321,1.130556244546835,UBN1
ARRDC2,row_3204,0.0005067415443710858,0.01418645987173417,12.741619735125386,1,126.12654786093321,1.2051920565641032,ARRDC2
PTPRCAP,row_030,0.0005167913484440891,0.014402343507091152,12.701157564379724,1,126.12654786093321,1.4603720651274092,PTPRCAP
OTULIN,row_1823,0.000539712640291021,0.014851730922292106,12.61180981506138,1,126.12654786093321,1.3408926811395419,OTULIN
FAM120B,row_2036,0.0005390652652300814,0.014851730922292106,12.614279541339581,1,126.12654786093321,1.3635706212552492,FAM120B
F11R,row_4834,0.0005486336910110669,0.01501793290194294,12.578081825316925,1,126.12654786093321,3.1707208369844135,F11R
MMP24OS,row_4639,0.0005616937342364933,0.015307396943197178,12.529705363601234,1,126.12654786093321,0.8902660769216969,MMP24OS
TOMM5,row_2296,0.0005741162155424391,0.015412548362690449,12.48474811708413,1,126.12654786093321,0.8659424374983404,TOMM5
PTGDR,row_227,0.0005744002309256876,0.015412548362690449,12.483731949076509,1,126.12654786093321,0.9279388005456669,PTGDR
TRPM7,row_4132,0.0005768257752025666,0.015412548362690449,12.47507459684979,1,126.12654786093321,1.0761999546171865,TRPM7
ARMC10,row_1485,0.000575775252978223,0.015412548362690449,12.478819576633228,1,126.12654786093321,1.5475145476542858,ARMC10
BCL3,row_3172,0.0005780644052251167,0.015412548362690449,12.47066800230884,1,126.12654786093321,1.6499428001889591,BCL3
GPM6B,row_1920,0.0006252421770331949,0.016527324327671445,12.30965682033952,1,126.12654786093321,-3.7946121205358607,GPM6B
TESC,row_4247,0.0006229053557090859,0.016527324327671445,12.317334549448058,1,126.12654786093321,1.1820145104677784,TESC
CLTB,row_1865,0.0006280453962897505,0.016530476904908435,12.300485419221129,1,126.12654786093321,1.0516380790054074,CLTB
ARHGAP9,row_1603,0.0006320946189405676,0.016563030609159358,12.287311211549794,1,126.12654786093321,0.5808148180835317,ARHGAP9
CTDP1,row_1155,0.000634660695528756,0.016563030609159358,12.279007134131431,1,126.12654786093321,1.383233639300956,CTDP1
CHD3,row_4804,0.0006509001306685756,0.016915164155222605,12.227239565570724,1,126.12654786093321,0.9367422929514971,CHD3
CWC25,row_1265,0.0006693476889951868,0.017321480741686365,12.17001512508454,1,126.12654786093321,0.8297076714496541,CWC25
CSNK1G2,row_3414,0.0006803520375888322,0.01753258660882685,12.136644234428527,1,126.12654786093321,1.2801220399329398,CSNK1G2
