gene_name,name,pval,adj_pval,f_statistic,df1,df2,lfc,gene_name
FANCI,row_1187,5.3033946137134076e-14,6.520567148008288e-12,69.73823133510105,1,143.04981986137807,4.011130116542341,FANCI
PTTG1,row_552,6.922001847180499e-14,8.240478389500594e-12,68.95806993552377,1,143.04981986137807,2.722155609333107,PTTG1
NUSAP1,row_234,1.0078065701950307e-13,1.16285373484042e-11,67.86283267746511,1,143.04981986137807,5.098633932748386,NUSAP1
NCAPG,row_3375,9.982126506663151e-14,1.16285373484042e-11,67.89064705517491,1,143.04981986137807,38.82643789949257,NCAPG
CCNA2,row_1091,1.5476922941774917e-13,1.7587412433835135e-11,66.61931238001314,1,143.04981986137807,6.0576274535693155,CCNA2
MOB2,row_364,2.1005096900347517e-13,2.27819294474476e-11,65.73866167817776,1,143.04981986137807,-1.3923241856513087,MOB2
CENPH,row_1358,2.089799575606002e-13,2.27819294474476e-11,65.75336967606212,1,143.04981986137807,2.4707787640559538,CENPH
TIMELESS,row_5161,2.1263134150951095e-13,2.27819294474476e-11,65.7035360441849,1,143.04981986137807,3.0435685444238283,TIMELESS
GPX4,row_3312,2.2543812895465413e-13,2.3813886861407127e-11,65.53536528821702,1,143.04981986137807,0.5711339483397653,GPX4
TMPO,row_2267,2.649694385074282e-13,2.737901166155462e-11,65.07152442571747,1,143.04981986137807,1.4011961364259227,TMPO
POLA2,row_3025,2.6648904683913166e-13,2.737901166155462e-11,65.0551267612803,1,143.04981986137807,2.977963823809192,POLA2
PTMA,row_1505,3.467910874455028e-13,3.467910874455028e-11,64.30134552194407,1,143.04981986137807,0.6227658820880735,PTMA
PI16,row_324,4.0280858612786995e-13,3.92346025449224e-11,63.8740887787857,1,143.04981986137807,-4.216343816824355,PI16
CHCHD2,row_5398,3.998601428424666e-13,3.92346025449224e-11,63.89502974925914,1,143.04981986137807,0.6746324561865067,CHCHD2
CMC2,row_2255,5.206669101307413e-13,5.006412597410975e-11,63.14392262482154,1,143.04981986137807,1.692613214247906,CMC2
BRCA1,row_2397,6.822462382309831e-13,6.47702124902832e-11,62.37789299604706,1,143.04981986137807,3.7179619425032215,BRCA1
LMNB1,row_502,9.41926462027379e-13,8.830560581506678e-11,61.467661148729746,1,143.04981986137807,2.885590463692979,LMNB1
TMEM63A,row_1803,9.92573662107837e-13,9.077529410055993e-11,61.32025602423607,1,143.04981986137807,-1.5650675612020637,TMEM63A
PSME2,row_861,1.00457992137953e-12,9.077529410055993e-11,61.28643194057451,1,143.04981986137807,0.863764689532101,PSME2
GTSE1,row_3122,1.0599002286540165e-12,9.463394898696577e-11,61.135703068817286,1,143.04981986137807,37.33895642980405,GTSE1
FAM111B,row_4081,1.2096499712642766e-12,1.0549273005211715e-10,60.764601072604265,1,143.04981986137807,38.312797503590154,FAM111B
SLC43A3,row_7452,1.3246067598749483e-12,1.1419023792025417e-10,60.51008355444457,1,143.04981986137807,3.3653409863140995,SLC43A3
TCF19,row_2742,1.369078695326754e-12,1.16682843351712e-10,60.417587057693396,1,143.04981986137807,4.353792410932239,TCF19
NUDT1,row_3085,1.4801768668414181e-12,1.2473400563270378e-10,60.19921673325845,1,143.04981986137807,2.0034469564764743,NUDT1
NCAPH,row_6927,1.4974153822598719e-12,1.2478461518832265e-10,60.166830842917086,1,143.04981986137807,5.52585287077096,NCAPH
DTYMK,row_3896,2.389460587921189e-12,1.9693356493855955e-10,58.86425574628248,1,143.04981986137807,1.7539890225581318,DTYMK
CCND3,row_376,3.0927312517978223e-12,2.4941381062885665e-10,58.148940800968376,1,143.04981986137807,-1.396420280668653,CCND3
CDK4,row_946,3.2835749670820833e-12,2.6198736439484706e-10,57.983300133824315,1,143.04981986137807,1.4725356533465166,CDK4
FGR,row_073,4.466268088179691e-12,3.5260011222471247e-10,57.134596167403984,1,143.04981986137807,-1.9770231131352471,FGR
FEN1,row_666,4.967000873186469e-12,3.880469432176929e-10,56.84230324696646,1,143.04981986137807,3.02619066925851,FEN1
PSMD14,row_2275,5.1872954771487056e-12,4.010795472022195e-10,56.72306482408731,1,143.04981986137807,1.2465956731031715,PSMD14
H2AFV,row_341,8.198097709724727e-12,6.210680083124792e-10,55.47005496795172,1,143.04981986137807,0.9354769747379827,H2AFV
MYO1F,row_444,9.212197055528877e-12,6.909147791646657e-10,55.15210051010849,1,143.04981986137807,-1.1138814156806507,MYO1F
PRC1,row_3045,1.6408501074079008e-11,1.2184530500553719e-09,53.586232989945856,1,143.04981986137807,4.033041837234681,PRC1
EIF4EBP1,row_1602,1.689013080379816e-11,1.2419213826322175e-09,53.50810586036667,1,143.04981986137807,2.4428281434797188,EIF4EBP1
UNG,row_3456,1.7108664009058452e-11,1.245776505513965e-09,53.47339925170599,1,143.04981986137807,1.6970557073403965,UNG
CLIC3,row_074,2.1704415464326385e-11,1.5652222690619988e-09,52.83222200001988,1,143.04981986137807,-3.213787428638707,CLIC3
SMC3,row_1363,2.3881523605081664e-11,1.6897304437557782e-09,52.57525380854454,1,143.04981986137807,1.096617507719428,SMC3
MCM6,row_1887,3.051125395219631e-11,2.1188370800136323e-09,51.918294747141346,1,143.04981986137807,1.6949806036161892,MCM6
PXMP2,row_1113,3.0953686495368686e-11,2.129840813901515e-09,51.87976268329511,1,143.04981986137807,1.9818300569328928,PXMP2
